fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2022-09-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","21,6",06:11,"28,3",13:13,67.0,77.0,06:00,59.0,09:40
2022-09-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"26,4","0,0","24,6",06:20,"28,2",15:28,76.0,80.0,Varias,71.0,18:50
2022-09-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"27,5","0,0","24,3",06:06,"30,7",13:18,75.0,85.0,06:00,66.0,13:20
2022-09-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"28,2","0,8","25,3",06:05,"31,0",12:03,59.0,85.0,07:00,40.0,14:10
2022-09-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,0","0,0","22,5",02:38,"27,5",16:37,69.0,76.0,Varias,51.0,00:00
2022-09-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"25,9","0,0","22,2",06:01,"29,6",12:57,67.0,76.0,Varias,59.0,Varias
2022-09-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"24,2","5,0","22,0",Varias,"26,3",Varias,73.0,88.0,22:30,65.0,16:50
2022-09-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,3","0,0","20,8",06:07,"25,8",12:17,58.0,84.0,00:50,45.0,22:30
2022-09-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,8","0,0","18,6",06:03,"25,1",14:54,54.0,70.0,22:50,45.0,07:10
2022-09-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,0","0,0","19,5",06:07,"26,4",14:16,66.0,79.0,Varias,56.0,Varias
2022-09-20,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"23,1","0,0","20,4",06:02,"25,8",13:04,65.0,76.0,01:30,56.0,12:20
2022-09-21,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,8","0,0","20,0",06:11,"25,6",14:23,62.0,79.0,03:30,54.0,10:40
2022-09-22,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,8","0,0","20,1",06:03,"25,6",13:07,62.0,72.0,06:50,51.0,Varias
2022-09-23,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,9","11,4","19,2",24:00,"26,6",12:25,66.0,83.0,21:30,55.0,13:50
2022-09-24,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,4","18,1",00:49,"22,7",14:23,74.0,89.0,01:30,62.0,22:40
2022-09-25,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,6","0,0","17,3",06:02,"23,9",13:07,60.0,74.0,00:20,49.0,14:20
2022-09-26,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,1","0,0","17,0",06:27,"25,2",14:39,51.0,72.0,05:50,33.0,17:20
2022-09-27,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,0","16,2",05:59,"24,6",13:06,54.0,68.0,22:50,43.0,Varias
2022-09-28,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,6","0,0","16,9",06:01,"26,4",14:44,47.0,73.0,23:59,37.0,Varias
2022-09-29,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,0","17,1",23:22,"23,6",13:34,58.0,75.0,18:30,41.0,12:30
2022-09-30,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"18,8","0,0","15,4",06:02,"22,2",12:32,55.0,70.0,20:20,44.0,14:30
2022-10-01,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,8","0,0","15,1",06:02,"24,4",14:38,55.0,68.0,Varias,39.0,Varias
2022-10-02,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,9","0,0","17,1",06:01,"26,7",13:56,60.0,75.0,18:50,39.0,13:40
2022-10-03,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,4","0,0","17,8",06:23,"25,0",13:07,72.0,81.0,06:50,62.0,13:20
2022-10-04,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,6","0,0","18,6",06:13,"24,5",15:05,69.0,83.0,06:00,57.0,13:00
2022-10-05,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,2","0,0","18,2",06:18,"24,3",14:08,75.0,83.0,06:00,69.0,14:00
2022-10-06,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,8","1,6","19,3",06:11,"24,3",13:28,70.0,77.0,08:30,64.0,14:20
2022-10-07,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"19,5","9,8","17,9",07:41,"21,1",19:07,83.0,91.0,12:30,67.0,00:00
2022-10-08,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,4","0,2","18,6",06:22,"22,1",12:18,77.0,86.0,06:00,67.0,18:40
2022-10-09,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,6","0,0","17,4",06:32,"23,7",13:59,77.0,90.0,07:00,63.0,13:50
2022-10-10,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,2","0,0","19,2",05:38,"23,2",13:15,79.0,86.0,06:20,72.0,12:20
2022-10-11,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"20,6","0,0","18,4",04:21,"22,8",12:18,77.0,83.0,04:10,70.0,11:20
2022-10-12,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,4","0,0","18,6",05:25,"24,2",12:57,66.0,80.0,23:40,56.0,10:50
2022-10-13,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,3","0,0","18,8",01:34,"25,8",12:15,65.0,81.0,00:40,52.0,12:20
2022-10-14,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"21,6","0,0","18,7",04:23,"24,5",14:06,73.0,87.0,Varias,56.0,10:10
2022-10-15,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,1","0,0","18,4",05:23,"25,8",13:37,78.0,89.0,Varias,68.0,Varias
2022-10-16,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,8","0,0","19,8",06:22,"25,7",14:54,82.0,87.0,05:50,71.0,14:40
2022-10-17,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,9","0,0","21,2",Varias,"24,6",11:58,83.0,88.0,Varias,78.0,12:10
2022-10-18,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,5","0,0","20,2",04:55,"24,8",13:06,83.0,91.0,23:40,73.0,09:20
2022-10-19,0201X,"BARCELONA, DRASSANES",BARCELONA,11,"22,3","0,0","19,9",Varias,"24,7",14:32,79.0,92.0,Varias,73.0,14:30
