fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2022-04-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,8","0,0","14,3",06:00,"19,3",11:00,10.0,"2,5","10,8",14:50,71,83,22:50,61,07:10
2022-04-29,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,6","0,0","14,7",05:00,"22,6",09:10,99.0,"3,3","7,5",Varias,72,89,19:20,53,09:20
2022-04-30,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,9","0,2","15,3",04:40,"20,5",10:30,22.0,"2,5","7,2",13:20,84,91,16:10,70,07:40
2022-05-01,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,7","0,0","15,2",04:50,"20,2",12:40,21.0,"2,2","5,8",13:40,86,90,Varias,81,00:20
2022-05-02,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,6","0,4","15,0",21:20,"20,3",12:40,10.0,"2,5","5,6",16:10,86,93,07:20,70,15:50
2022-05-03,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,0","0,5","14,0",23:59,"17,9",13:30,10.0,"3,1","8,1",09:10,89,93,Varias,83,Varias
2022-05-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,6","0,0","13,2",04:20,"18,1",11:30,4.0,"3,6","11,4",19:20,88,92,00:00,82,Varias
2022-05-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,4","0,3","13,5",04:30,"21,2",10:00,15.0,"2,5","7,2",10:50,82,91,14:00,64,10:00
2022-05-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,8","0,0","13,4",04:20,"20,2",14:30,19.0,"1,7","6,4",10:20,70,89,02:30,50,08:00
2022-05-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,4","0,0","14,3",03:40,"22,5",10:00,14.0,"3,1","6,4",10:30,70,91,Varias,47,07:40
2022-05-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,0","0,0","14,7",04:20,"21,3",12:00,10.0,"2,2","7,2",13:20,79,93,21:30,57,15:40
2022-05-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,8","0,0","15,3",02:20,"22,3",10:10,4.0,"2,2","5,3",03:30,72,91,00:30,53,08:30
2022-05-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,0","0,0","15,3",05:00,"22,6",16:00,22.0,"4,4","11,1",15:20,65,91,23:00,46,15:30
2022-05-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,9","0,0","15,9",03:40,"21,9",11:50,21.0,"5,3","11,4",14:00,78,91,Varias,58,17:40
2022-05-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,1","0,0","15,4",05:00,"20,8",15:50,21.0,"2,5","6,4",09:50,84,93,Varias,71,06:30
2022-05-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,6","0,0","14,2",04:50,"21,1",13:00,4.0,"1,9","4,7",06:30,81,93,Varias,69,Varias
2022-05-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,4","0,0","15,5",01:00,"21,4",07:10,21.0,"2,5","6,7",15:00,78,93,00:00,54,23:20
2022-05-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,6","0,0","17,0",05:00,"22,3",09:40,21.0,"3,1","7,8",14:20,82,93,Varias,61,00:00
2022-05-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,4","0,0","17,8",23:59,"24,9",08:00,21.0,"1,9","6,4",08:20,77,93,Varias,42,08:00
2022-05-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,6","0,0","16,8",05:00,"22,4",16:00,20.0,"3,1","6,7",17:10,89,93,Varias,80,08:50
2022-05-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,2","0,0","18,4",02:30,"24,0",11:40,20.0,"2,2","6,1",15:00,87,94,01:50,81,06:40
2022-05-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,2","0,0","19,1",22:20,"23,4",11:50,10.0,"3,3","5,8",07:20,90,93,Varias,70,23:40
2022-05-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,4","0,0","19,4",05:00,"25,5",13:40,2.0,"1,9","4,7",03:20,77,92,Varias,58,06:40
2022-05-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,0","0,0","18,1",02:10,"29,9",13:30,22.0,"4,2","11,4",13:30,54,92,Varias,31,16:20
2022-05-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,0","0,0","19,8",05:00,"30,3",11:10,22.0,"5,0","10,0",13:40,78,92,Varias,35,11:10
2022-05-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,0","0,0","17,5",05:00,"24,5",13:00,8.0,"3,3","9,2",06:50,86,92,Varias,70,05:20
2022-05-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,0","15,9","14,7",23:59,"21,2",07:10,9.0,"3,3","11,9",19:30,85,93,18:50,74,11:40
2022-05-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,8","0,1","14,0",04:40,"21,5",17:40,34.0,"1,4","9,2",14:40,71,92,Varias,52,15:50
2022-05-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,3","0,0","18,2",03:20,"24,4",09:50,21.0,"3,9","7,5",11:50,69,86,18:00,43,09:50
2022-05-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,6","0,0","19,4",04:20,"25,9",18:00,21.0,"4,2","9,7",13:30,67,90,Varias,54,08:20
2022-05-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,9","0,0","18,9",23:40,"26,9",08:30,18.0,"2,5","6,7",17:20,76,93,Varias,49,08:20
2022-05-29,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,2","0,0","18,3",22:50,"24,0",09:50,13.0,"3,1","7,5",10:30,75,93,Varias,63,Varias
2022-05-30,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,4","0,0","18,1",04:30,"22,8",11:00,99.0,"3,1","6,4",08:40,68,81,23:50,52,06:40
2022-05-31,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,6","0,0","17,8",04:40,"23,4",10:40,36.0,"2,5","6,1",02:40,79,91,Varias,57,01:00
2022-06-01,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,4","0,0","18,0",04:50,"22,7",16:10,19.0,"3,6","7,2",13:00,87,93,Varias,81,07:00
2022-06-02,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,8","0,0","18,7",23:59,"22,8",14:00,9.0,"3,3","8,9",09:30,87,94,23:50,78,05:40
2022-06-03,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,6","0,0","18,4",01:10,"24,9",08:50,21.0,"3,3","7,5",10:30,90,94,Varias,71,08:50
2022-06-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,8","0,0","19,4",05:00,"24,3",14:00,99.0,"3,1","6,7",Varias,89,93,Varias,85,08:10
2022-06-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"23,0","0,0","19,8",05:30,"26,1",11:10,8.0,"2,8","6,1",07:20,85,93,23:10,74,11:00
2022-06-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"23,7","0,0","20,7",02:00,"26,7",08:30,21.0,"3,9","8,9",14:10,81,92,Varias,65,16:00
2022-06-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,8","0,0","20,3",23:30,"25,3",09:10,20.0,"3,6","9,2",15:50,86,91,01:10,78,02:30
2022-06-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,8","0,0","20,7",22:50,"24,9",13:30,10.0,"3,6","9,7",14:30,85,91,11:30,79,06:40
2022-06-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,4","0,0","20,3",04:50,"24,6",07:50,11.0,"3,3","8,6",08:00,80,88,Varias,69,07:40
2022-06-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,5","0,0","19,2",05:10,"25,8",17:00,21.0,"5,0","10,0",14:00,85,90,Varias,80,16:30
2022-06-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,0","0,0","21,0",01:50,"27,1",09:40,21.0,"2,8","8,6",11:20,80,91,00:50,57,06:50
2022-06-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,3","0,0","22,4",03:00,"28,2",17:00,28.0,"2,8","9,2",16:40,80,91,Varias,44,17:00
2022-06-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"26,0","0,0","22,0",05:40,"30,0",16:00,21.0,"4,4","8,3",14:00,64,91,23:00,38,19:40
2022-06-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,1","0,1","20,9",04:00,"27,3",Varias,24.0,"1,9","10,3",23:10,60,89,Varias,41,18:30
2022-06-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,2","0,0","22,5",21:00,"27,8",12:30,28.0,"2,8","10,3",05:00,76,91,Varias,37,01:30
2022-06-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,2","0,0","21,7",04:30,"28,7",08:30,10.0,"1,7","6,7",11:10,82,92,Varias,41,23:59
2022-06-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"28,2","0,0","25,4",21:40,"30,9",08:00,20.0,"2,5","6,1",11:00,48,70,21:30,32,00:50
2022-06-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,2","0,0","22,5",21:20,"27,8",00:20,6.0,"4,2","8,1",05:50,88,93,19:40,47,00:40
2022-06-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,2","0,0","22,3",04:50,"26,0",12:40,8.0,"4,7","9,7",20:00,87,92,Varias,83,06:50
2022-06-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,8","0,0","22,5",04:40,"27,2",12:20,99.0,"1,7","6,7",Varias,86,93,21:50,78,07:40
2022-06-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,4","3,7","21,1",23:59,"27,8",13:10,31.0,"2,2","13,1",22:40,87,92,Varias,72,22:10
2022-06-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,0","0,5","21,1",00:30,"26,8",16:30,23.0,"3,6","9,2",18:00,87,91,Varias,84,16:30
2022-06-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,4","0,0","21,9",03:00,"27,0",18:00,24.0,"4,7","11,1",17:50,76,92,Varias,63,17:50
2022-06-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,4","0,0","21,0",04:10,"29,7",09:50,9.0,"6,4","12,2",16:30,76,91,Varias,39,09:50
2022-06-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"23,8","0,0","20,4",04:40,"27,2",14:40,14.0,"2,5","5,6",13:50,83,92,Varias,75,07:00
2022-06-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,2","0,0","21,9",03:40,"26,4",15:30,12.0,"4,4","10,0",09:40,88,92,Varias,85,03:10
2022-06-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,6","0,0","22,2",01:50,"26,9",13:50,34.0,"2,5","10,8",22:50,74,92,01:30,63,22:50
2022-06-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,3","0,0","21,4",04:50,"27,2",17:20,24.0,"4,4","13,3",16:40,68,90,23:40,57,16:50
2022-06-29,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"23,0","0,0","20,4",02:20,"25,6",08:40,21.0,"5,0","9,7",14:20,87,93,Varias,78,Varias
2022-06-30,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"23,8","0,0","22,2",04:50,"25,5",14:10,10.0,"4,7","11,9",19:50,85,93,19:10,78,07:00
2023-05-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,2","0,0","15,7",03:10,"20,7",15:50,9.0,"2,2","5,3",11:10,89,94,Varias,82,07:30
2023-05-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,2","1,4","16,8",04:50,"21,6",09:50,8.0,"2,5","7,8",04:40,87,92,01:20,67,18:30
2023-05-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,9","0,0","17,0",04:50,"22,8",11:40,15.0,"1,1","5,3",11:50,81,92,Varias,69,07:50
2023-05-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,2","0,7","16,3",02:50,"22,1",15:00,24.0,"3,6","13,3",15:00,87,94,17:40,69,07:20
2023-05-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,6","10,8","16,8",22:00,"20,5",09:10,13.0,"5,3","10,3",10:30,74,90,Varias,58,07:30
2023-05-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,6","0,0","13,9",23:20,"19,2",11:30,8.0,"3,9","10,3",20:10,77,92,01:20,65,12:00
2023-05-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"13,8","35,9","8,6",15:20,"18,9",09:10,35.0,"2,8","11,9",15:00,82,94,15:30,59,08:50
2023-05-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"15,0","2,8","11,2",04:00,"18,7",10:10,24.0,"2,2","8,6",19:50,79,91,00:00,60,10:10
2023-05-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,1","2,2","13,0",03:30,"19,2",10:20,20.0,"3,3","8,9",12:10,76,92,Varias,63,08:40
2023-05-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,9","0,0","14,8",04:50,"21,0",09:30,99.0,"2,8","6,4",Varias,71,92,19:20,48,07:30
2023-05-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,8","0,0","14,6",04:00,"21,0",09:30,36.0,"3,9","7,8",08:00,67,88,18:30,44,09:20
2023-05-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"16,8","0,0","13,3",03:50,"20,2",08:30,21.0,"4,2","8,9",11:40,60,87,00:00,37,08:20
2023-05-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,0","0,0","14,5",04:00,"19,5",10:00,14.0,"2,5","7,5",12:50,72,89,Varias,60,09:20
2023-05-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,1","2,2","14,7",05:00,"19,5",08:40,10.0,"1,4","7,8",08:40,80,90,21:40,61,13:40
2023-05-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,8","0,0","14,5",04:40,"21,0",09:20,35.0,"2,5","8,1",08:00,74,89,00:00,54,09:10
2023-05-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,2","0,0","14,4",06:50,"20,0",10:50,8.0,"2,2","5,8",08:10,84,91,08:50,69,14:10
2023-05-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,5","0,1","17,2",Varias,"21,8",13:40,7.0,"2,5","8,3",12:00,85,91,21:40,74,12:10
2023-05-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,8","1,1","15,6",05:00,"22,0",12:00,10.0,"3,1","8,6",14:20,86,92,Varias,79,11:40
2023-05-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,2","2,9","15,8",02:20,"24,5",10:30,99.0,"1,9","5,3",11:40,75,93,Varias,58,10:20
2023-05-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"17,4","6,0","15,2",15:10,"19,6",02:50,2.0,"2,8","7,2",04:40,93,94,07:00,66,02:40
2023-05-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"18,1","0,0","15,0",05:00,"21,2",13:20,11.0,"2,2","5,6",08:50,86,93,Varias,80,07:30
2023-05-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,6","0,0","16,7",05:00,"22,5",09:10,21.0,"3,1","7,8",Varias,82,93,Varias,71,08:50
2023-05-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,8","0,0","17,3",04:40,"24,3",14:10,22.0,"3,6","10,6",14:10,69,91,09:50,59,14:30
2023-05-29,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"19,4","0,0","17,4",03:30,"21,5",11:00,10.0,"2,5","6,1",08:30,83,93,Varias,70,Varias
2023-05-30,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,1","0,0","17,4",04:40,"22,8",15:50,20.0,"2,8","5,8",12:20,86,93,Varias,65,20:00
2023-05-31,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,0","2,3","18,6",04:40,"25,4",08:30,13.0,"1,7","7,2",16:20,80,92,23:10,53,08:10
2023-06-01,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,4","0,0","16,8",02:10,"23,9",14:00,6.0,"2,2","6,1",00:10,84,93,Varias,71,10:40
2023-06-02,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,0","0,0","17,2",04:00,"22,7",09:00,20.0,"3,1","5,8",15:20,84,92,Varias,73,07:50
2023-06-03,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,7","0,0","17,9",04:00,"23,5",08:20,14.0,"1,7","5,8",10:10,87,92,Varias,76,08:00
2023-06-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,0","0,0","18,2",05:30,"23,8",Varias,10.0,"2,2","5,3",07:40,85,92,Varias,79,07:30
2023-06-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"20,6","0,0","18,1",04:40,"23,2",11:50,20.0,"3,9","6,7",13:10,86,91,Varias,74,22:30
2023-06-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,2","0,0","19,2",04:30,"23,1",07:50,21.0,"4,4","10,8",13:30,87,93,Varias,80,00:00
2023-06-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,9","0,0","19,2",04:40,"24,6",11:40,20.0,"3,1","6,1",16:30,87,91,04:50,81,19:40
2023-06-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,4","0,0","20,1",05:00,"24,7",17:50,18.0,"2,5","6,1",11:50,85,93,Varias,73,08:20
2023-06-09,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,2","0,0","19,8",04:10,"24,7",17:00,22.0,"4,2","10,3",16:40,88,93,Varias,81,16:50
2023-06-10,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,8","0,0","20,8",01:10,"24,8",Varias,9.0,"1,7","5,6",10:30,86,93,21:00,79,07:10
2023-06-11,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,3","1,5","20,8",00:30,"27,8",12:30,26.0,"3,1","9,7",20:20,69,91,00:10,54,08:30
2023-06-12,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,0","0,1","21,1",03:40,"26,9",13:50,21.0,"2,8","6,9",15:50,61,92,23:59,51,08:00
2023-06-13,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"21,8","1,4","18,9",15:50,"24,6",10:00,10.0,"4,2","9,2",12:20,84,93,Varias,65,15:10
2023-06-14,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,6","0,0","18,8",02:00,"26,5",09:50,20.0,"4,2","8,6",13:10,75,89,00:40,53,09:30
2023-06-15,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"23,6","0,0","20,5",04:00,"26,7",11:40,20.0,"2,5","6,1",13:50,79,92,Varias,59,07:50
2023-06-16,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"23,6","0,0","20,9",02:00,"26,3",17:40,21.0,"4,4","7,5",11:40,86,93,Varias,63,06:30
2023-06-17,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"23,8","0,0","21,5",04:00,"26,1",15:30,21.0,"5,0","10,0",11:50,85,93,Varias,62,22:30
2023-06-18,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,0","0,0","22,8",23:59,"27,2",16:50,31.0,"2,5","8,3",09:30,72,88,18:30,48,09:50
2023-06-19,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,0","0,7","21,4",03:30,"26,5",12:00,9.0,"6,1","10,3",20:50,74,91,Varias,53,11:50
2023-06-20,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,6","0,0","21,1",03:20,"28,2",14:20,7.0,"2,8","6,4",00:50,80,93,Varias,61,09:20
2023-06-21,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,2","0,0","21,8",03:50,"26,6",07:40,11.0,"1,7","11,9",10:30,88,93,Varias,75,07:40
2023-06-22,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,3","0,0","21,9",03:20,"28,7",12:00,10.0,"4,4","11,1",16:00,71,93,02:40,56,07:30
2023-06-23,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,0","0,0","22,8",00:20,"27,3",07:50,21.0,"4,7","10,0",15:00,83,91,00:00,66,06:40
2023-06-24,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,8","0,0","22,9",05:00,"26,6",16:40,20.0,"3,3","6,7",10:20,88,93,22:00,86,11:40
2023-06-25,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,2","0,0","22,5",03:20,"27,9",07:10,20.0,"4,4","8,6",13:40,82,92,19:00,64,07:10
2023-06-26,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,7","0,0","22,8",03:30,"28,6",08:40,20.0,"3,9","7,5",12:00,86,93,Varias,71,07:30
2023-06-27,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,4","0,0","22,8",03:30,"27,9",09:40,99.0,"4,7","9,2",Varias,87,93,Varias,83,08:00
2023-06-28,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,1","0,0","23,1",03:30,"27,1",09:30,21.0,"3,3","8,9",14:20,90,93,Varias,76,17:20
2023-06-29,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,2","1,9","20,3",23:59,"28,1",13:00,34.0,"1,7","12,2",21:20,83,91,Varias,74,17:50
2023-06-30,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,9","0,3","19,5",Varias,"26,3",11:20,36.0,"2,8","11,7",00:10,75,93,23:50,65,13:40
2023-07-01,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"22,6","0,0","19,4",00:20,"25,8",18:40,10.0,"5,0","10,3",00:10,68,93,Varias,56,18:30
2023-07-02,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,6","0,0","21,6",05:00,"27,6",17:00,13.0,"4,4","8,3",14:30,82,92,Varias,73,17:00
2023-07-03,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,6","0,0","22,5",04:00,"26,8",11:00,24.0,"4,2","10,3",15:40,86,91,Varias,79,18:30
2023-07-04,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,1","0,0","22,6",04:50,"27,6",13:30,99.0,"3,9","6,7",Varias,84,93,Varias,67,12:40
2023-07-05,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,4","0,5","22,6",09:40,"26,3",15:00,11.0,"3,3","8,6",08:40,85,93,Varias,78,15:40
2023-07-06,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,2","0,0","21,9",04:30,"28,6",12:50,14.0,"2,8","5,8",19:20,74,90,Varias,58,Varias
2023-07-07,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"24,4","0,0","22,1",04:00,"26,6",11:10,9.0,"4,4","10,0",16:20,89,93,Varias,75,10:40
2023-07-08,0201D,"BARCELONA, PORT OL�MPIC",BARCELONA,26,"25,8","0,0","22,2",05:10,"29,4",08:30,9.0,"3,3","11,1",03:40,79,92,04:00,54,08:20
